id,timestamp,datetime,user,log_user,uid,state,latitude,longitude,row
1188,1654088039,20220601-125359,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1189,1654088059,20220601-125419,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1190,1654088079,20220601-125439,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1191,1654088100,20220601-125500,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1192,1654088119,20220601-125519,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1193,1654088139,20220601-125539,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1194,1654088159,20220601-125559,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1195,1654088179,20220601-125619,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1196,1654088199,20220601-125639,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1197,1654088219,20220601-125659,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1198,1654088239,20220601-125719,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544481,
1199,1654088259,20220601-125739,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1200,1654088282,20220601-125802,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1201,1654088319,20220601-125839,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1202,1654088348,20220601-125908,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1203,1654088379,20220601-125939,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1204,1654088399,20220601-125959,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1205,1654088419,20220601-130019,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1206,1654088439,20220601-130039,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1207,1654088459,20220601-130059,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1208,1654088479,20220601-130119,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1209,1654088499,20220601-130139,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1210,1654088519,20220601-130159,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1211,1654088539,20220601-130219,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1212,1654088559,20220601-130239,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1213,1654088579,20220601-130259,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1214,1654088599,20220601-130319,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1215,1654088619,20220601-130339,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1216,1654088639,20220601-130359,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1217,1654088659,20220601-130419,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1218,1654088679,20220601-130439,STD_v2_246f284a6c94,,2,GPS,53.250705,-0.544482,
1219,1654088699,20220601-130459,STD_v2_246f284a6c94,,2,GPS,53.250704,-0.544482,
1220,1654088719,20220601-130519,STD_v2_246f284a6c94,,2,GPS,53.250704,-0.544482,
1221,1654088739,20220601-130539,STD_v2_246f284a6c94,,2,GPS,53.250704,-0.544482,
1222,1654088759,20220601-130559,STD_v2_246f284a6c94,,2,GPS,53.250704,-0.544482,
1223,1654088779,20220601-130619,STD_v2_246f284a6c94,,2,GPS,53.250704,-0.544482,
1224,1654088799,20220601-130639,STD_v2_246f284a6c94,,2,GPS,53.250704,-0.544482,
1225,1654088819,20220601-130659,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1226,1654088839,20220601-130719,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1227,1654088859,20220601-130739,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1228,1654088879,20220601-130759,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1229,1654088899,20220601-130819,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1230,1654088919,20220601-130839,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1231,1654088940,20220601-130900,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544481,
1232,1654088959,20220601-130919,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1233,1654088979,20220601-130939,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1234,1654088999,20220601-130959,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1235,1654089019,20220601-131019,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1236,1654089039,20220601-131039,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1237,1654089059,20220601-131059,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1238,1654089079,20220601-131119,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544482,
1239,1654089099,20220601-131139,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1240,1654089119,20220601-131159,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544482,
1241,1654089139,20220601-131219,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544482,
1242,1654089159,20220601-131239,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544482,
1243,1654089182,20220601-131302,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544482,
1244,1654089199,20220601-131319,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1245,1654089219,20220601-131339,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1246,1654089239,20220601-131359,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1247,1654089259,20220601-131419,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1248,1654089279,20220601-131439,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1249,1654089299,20220601-131459,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1250,1654089319,20220601-131519,STD_v2_246f284a6c94,,2,GPS,53.250702,-0.544481,
1251,1654089339,20220601-131539,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544481,
1252,1654089359,20220601-131559,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544481,
1253,1654089382,20220601-131622,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544481,
1254,1654089419,20220601-131659,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1255,1654089439,20220601-131719,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1256,1654089459,20220601-131739,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1257,1654089479,20220601-131759,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1258,1654089499,20220601-131819,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1259,1654089519,20220601-131839,STD_v2_246f284a6c94,,2,GPS,53.250703,-0.544482,
1260,1654089799,20220601-132319,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1261,1654089813,20220601-132333,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1262,1654089827,20220601-132347,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1263,1654089841,20220601-132401,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1264,1654089854,20220601-132414,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1265,1654089868,20220601-132428,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1266,1654089882,20220601-132442,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1267,1654089895,20220601-132455,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1268,1654089909,20220601-132509,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1269,1654089923,20220601-132523,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1270,1654089937,20220601-132537,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1271,1654089951,20220601-132551,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1272,1654089965,20220601-132605,STD_v2_bcddc2cfcb68,,4,GPS,53.250709,-0.545287,
1273,1654090001,20220601-132641,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1274,1654090021,20220601-132701,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1275,1654090042,20220601-132722,STD_v2_bcddc2cfcb68,,4,GPS,53.250710,-0.545511,
1276,1654097944,20220601-153904,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1277,1654097958,20220601-153918,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1278,1654097972,20220601-153932,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1279,1654097986,20220601-153946,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1280,1654098000,20220601-154000,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1281,1654098017,20220601-154017,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1282,1654098034,20220601-154034,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1283,1654098048,20220601-154048,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1284,1654098062,20220601-154102,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1285,1654098075,20220601-154115,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1286,1654098090,20220601-154130,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1287,1654098103,20220601-154143,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1288,1654098117,20220601-154157,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1289,1654098131,20220601-154211,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1290,1654098145,20220601-154225,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1291,1654098160,20220601-154240,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1292,1654098173,20220601-154253,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1293,1654098187,20220601-154307,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1294,1654098201,20220601-154321,STD_v2_bcddc2cfcb68,,4,GPS,-1,-1,
1295,1654098215,20220601-154335,STD_v2_bcddc2cfcb68,,4,GPS,53.227298,-0.548389,
1296,1654098266,20220601-154426,STD_v2_bcddc2cfcb68,,4,GPS,53.227343,-0.548214,
1297,1654098287,20220601-154447,STD_v2_bcddc2cfcb68,,4,GPS,53.227345,-0.548214,
1298,1654098299,20220601-154459,STD_v2_bcddc2cfcb68,unknown,4,CALLED,53.227345,-0.548214,
1299,1654098338,20220601-154538,STD_v2_bcddc2cfcb68,,4,GPS,53.227335,-0.548208,
1300,1654098354,20220601-154554,STD_v2_bcddc2cfcb68,unknown,4,INIT,53.227335,-0.548208,
1301,1654098369,20220601-154609,STD_v2_bcddc2cfcb68,unknown,5,CALLED,53.227335,-0.548208,
1302,1654098408,20220601-154648,STD_v2_bcddc2cfcb68,,5,GPS,53.227201,-0.548307,
1303,1654098428,20220601-154708,STD_v2_bcddc2cfcb68,,5,GPS,53.226955,-0.547659,
1304,1654098449,20220601-154729,STD_v2_bcddc2cfcb68,,5,GPS,53.227019,-0.547906,
1305,1654098469,20220601-154749,STD_v2_bcddc2cfcb68,,5,GPS,53.227165,-0.548425,
1306,1654098488,20220601-154808,STD_v2_bcddc2cfcb68,,5,GPS,53.227406,-0.548955,
1307,1654098509,20220601-154829,STD_v2_bcddc2cfcb68,,5,GPS,53.227059,-0.548382,
1308,1654098521,20220601-154841,STD_v2_bcddc2cfcb68,unknown,5,INIT,53.227059,-0.548382,
1309,1654098536,20220601-154856,STD_v2_bcddc2cfcb68,unknown,6,CALLED,53.227059,-0.548382,
1310,1654098575,20220601-154935,STD_v2_bcddc2cfcb68,,6,GPS,53.227156,-0.547971,
1311,1654098596,20220601-154956,STD_v2_bcddc2cfcb68,,6,GPS,53.226745,-0.547618,
1312,1654098608,20220601-155008,STD_v2_bcddc2cfcb68,unknown,6,INIT,53.226745,-0.547618,
1313,1654098621,20220601-155021,STD_v2_bcddc2cfcb68,unknown,7,CALLED,53.226745,-0.547618,
1314,1654098661,20220601-155101,STD_v2_bcddc2cfcb68,,7,GPS,53.227020,-0.546371,
1315,1654098680,20220601-155120,STD_v2_bcddc2cfcb68,,7,GPS,53.228022,-0.548359,
1316,1654098700,20220601-155140,STD_v2_bcddc2cfcb68,,7,GPS,53.227066,-0.548174,
1317,1654098720,20220601-155200,STD_v2_bcddc2cfcb68,,7,GPS,53.227086,-0.548122,
1318,1654098740,20220601-155220,STD_v2_bcddc2cfcb68,,7,GPS,53.227086,-0.548121,
1319,1654098760,20220601-155240,STD_v2_bcddc2cfcb68,,7,GPS,53.227087,-0.548122,
1320,1654098773,20220601-155253,STD_v2_bcddc2cfcb68,unknown,7,INIT,53.227087,-0.548122,
1321,1654098812,20220601-155332,STD_v2_bcddc2cfcb68,,8,GPS,53.227088,-0.548122,
1322,1654098834,20220601-155354,STD_v2_bcddc2cfcb68,,8,GPS,53.227088,-0.548122,
1323,1654098872,20220601-155432,STD_v2_bcddc2cfcb68,,8,GPS,53.227089,-0.548122,
1324,1654098892,20220601-155452,STD_v2_bcddc2cfcb68,,8,GPS,53.227090,-0.548122,
1325,1654098904,20220601-155504,STD_v2_bcddc2cfcb68,unknown,8,CALLED,53.227090,-0.548122,
1326,1654098919,20220601-155519,STD_v2_bcddc2cfcb68,unknown,8,INIT,53.227090,-0.548122,
1327,1654099104,20220601-155824,STD_v2_bcddc2cfcb68,,9,GPS,53.226834,-0.548198,
1328,1654099117,20220601-155837,STD_v2_bcddc2cfcb68,,9,GPS,53.226834,-0.548198,
1329,1654099131,20220601-155851,STD_v2_bcddc2cfcb68,,9,GPS,53.226838,-0.548192,
1330,1654099145,20220601-155905,STD_v2_bcddc2cfcb68,,9,GPS,53.226836,-0.548188,
1331,1654099159,20220601-155919,STD_v2_bcddc2cfcb68,,9,GPS,53.226836,-0.548188,
1332,1654099173,20220601-155933,STD_v2_bcddc2cfcb68,,9,GPS,53.226837,-0.548189,
1333,1654099187,20220601-155947,STD_v2_bcddc2cfcb68,,9,GPS,53.226838,-0.548189,
1334,1654099245,20220601-160045,STD_v2_bcddc2cfcb68,,9,GPS,53.226990,-0.548134,
1335,1654099268,20220601-160108,STD_v2_bcddc2cfcb68,,9,GPS,53.226968,-0.548125,
1336,1654587541,20220607-073901,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1337,1654587555,20220607-073915,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1338,1654587569,20220607-073929,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1339,1654587583,20220607-073943,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1340,1654587597,20220607-073957,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1341,1654587611,20220607-074011,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1342,1654587625,20220607-074025,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1343,1654587639,20220607-074039,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1344,1654587653,20220607-074053,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1345,1654587667,20220607-074107,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1346,1654587681,20220607-074121,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1347,1654587695,20220607-074135,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1348,1654587709,20220607-074149,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1349,1654587722,20220607-074202,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1350,1654587737,20220607-074217,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1351,1654587751,20220607-074231,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1352,1654587765,20220607-074245,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1353,1654587779,20220607-074259,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1354,1654587793,20220607-074313,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1355,1654587807,20220607-074327,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1356,1654587821,20220607-074341,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1357,1654587835,20220607-074355,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1358,1654587849,20220607-074409,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1359,1654587863,20220607-074423,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1360,1654587877,20220607-074437,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1361,1654587890,20220607-074450,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1362,1654587905,20220607-074505,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1363,1654587919,20220607-074519,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1364,1654587933,20220607-074533,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1365,1654587946,20220607-074546,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1366,1654587961,20220607-074601,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1367,1654587974,20220607-074614,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1368,1654587988,20220607-074628,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1369,1654588003,20220607-074643,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1370,1654588017,20220607-074657,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1371,1654588030,20220607-074710,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1372,1654588045,20220607-074725,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1373,1654588059,20220607-074739,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1374,1654588072,20220607-074752,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1375,1654588087,20220607-074807,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1376,1654588101,20220607-074821,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1377,1654588115,20220607-074835,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1378,1654588129,20220607-074849,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1379,1654588143,20220607-074903,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1380,1654588157,20220607-074917,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1381,1654588171,20220607-074931,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1382,1654588185,20220607-074945,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1383,1654588199,20220607-074959,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1384,1654588213,20220607-075013,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1385,1654588227,20220607-075027,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1386,1654588240,20220607-075040,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1387,1654588255,20220607-075055,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1388,1654588269,20220607-075109,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1389,1654588283,20220607-075123,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1390,1654588297,20220607-075137,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1391,1654588311,20220607-075151,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1392,1654588325,20220607-075205,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1393,1654588339,20220607-075219,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1394,1654588353,20220607-075233,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1395,1654588367,20220607-075247,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1396,1654588381,20220607-075301,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1397,1654588395,20220607-075315,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1398,1654588409,20220607-075329,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1399,1654588423,20220607-075343,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1400,1654588437,20220607-075357,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1401,1654588451,20220607-075411,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1402,1654588466,20220607-075426,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1403,1654588479,20220607-075439,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1404,1654588493,20220607-075453,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1405,1654588507,20220607-075507,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1406,1654588521,20220607-075521,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1407,1654588535,20220607-075535,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1408,1654588549,20220607-075549,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1409,1654588563,20220607-075603,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1410,1654588577,20220607-075617,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1411,1654588591,20220607-075631,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1412,1654588605,20220607-075645,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1413,1654588619,20220607-075659,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1414,1654588633,20220607-075713,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1415,1654588647,20220607-075727,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1416,1654588661,20220607-075741,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1417,1654588675,20220607-075755,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1418,1654588690,20220607-075810,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1419,1654588704,20220607-075824,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1420,1654588718,20220607-075838,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1421,1654588731,20220607-075851,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1422,1654588745,20220607-075905,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1423,1654588760,20220607-075920,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1424,1654588774,20220607-075934,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1425,1654588788,20220607-075948,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1426,1654588802,20220607-080002,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1427,1654588816,20220607-080016,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1428,1654588830,20220607-080030,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1429,1654588843,20220607-080043,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1430,1654588857,20220607-080057,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1431,1654588871,20220607-080111,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1432,1654588885,20220607-080125,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1433,1654588899,20220607-080139,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1434,1654588913,20220607-080153,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1435,1654588927,20220607-080207,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1436,1654588941,20220607-080221,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1437,1654588955,20220607-080235,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1438,1654588969,20220607-080249,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1439,1654588983,20220607-080303,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1440,1654588997,20220607-080317,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1441,1654589011,20220607-080331,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1442,1654589025,20220607-080345,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1443,1654589039,20220607-080359,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1444,1654589053,20220607-080413,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1445,1654589067,20220607-080427,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1446,1654589081,20220607-080441,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1447,1654589095,20220607-080455,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1448,1654589109,20220607-080509,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1449,1654589123,20220607-080523,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1450,1654589137,20220607-080537,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1451,1654589151,20220607-080551,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1452,1654589165,20220607-080605,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1453,1654589179,20220607-080619,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1454,1654589193,20220607-080633,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1455,1654589207,20220607-080647,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1456,1654589221,20220607-080701,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1457,1654589235,20220607-080715,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1458,1654589249,20220607-080729,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1459,1654589263,20220607-080743,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1460,1654589277,20220607-080757,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1461,1654589291,20220607-080811,STD_v2_246f284a6c94,,2,GPS,-1,-1,
1462,1654589304,20220607-080824,STD_v2_246f284a6c94,,2,GPS,53.250107,-0.545293,
1463,1654589344,20220607-080904,STD_v2_246f284a6c94,,2,GPS,53.250294,-0.544457,
1464,1654589364,20220607-080924,STD_v2_246f284a6c94,,2,GPS,53.250304,-0.544431,
1465,1654589383,20220607-080943,STD_v2_246f284a6c94,,2,GPS,53.250682,-0.544585,
1466,1654589403,20220607-081003,STD_v2_246f284a6c94,,2,GPS,53.250687,-0.544613,
1467,1654589424,20220607-081024,STD_v2_246f284a6c94,,2,GPS,53.250675,-0.544614,
1468,1654589444,20220607-081044,STD_v2_246f284a6c94,,2,GPS,53.250658,-0.544575,
1469,1654589464,20220607-081104,STD_v2_246f284a6c94,,2,GPS,53.250654,-0.544552,
1470,1654589484,20220607-081124,STD_v2_246f284a6c94,,2,GPS,53.250671,-0.544546,
1471,1654589504,20220607-081144,STD_v2_246f284a6c94,,2,GPS,53.250672,-0.544545,
1472,1654589524,20220607-081204,STD_v2_246f284a6c94,,2,GPS,53.250700,-0.544530,
1473,1654589543,20220607-081223,STD_v2_246f284a6c94,,2,GPS,53.250708,-0.544522,
1474,1654589563,20220607-081243,STD_v2_246f284a6c94,,2,GPS,53.250708,-0.544523,
1475,1654595910,20220607-095830,STD_v2_bcddc2cfcb68,,9,GPS,51.218124,0.440146,
1476,1654595924,20220607-095844,STD_v2_bcddc2cfcb68,,9,GPS,51.218056,0.440130,
1477,1654595938,20220607-095858,STD_v2_bcddc2cfcb68,,9,GPS,51.218052,0.440114,
1478,1654595954,20220607-095914,STD_v2_bcddc2cfcb68,,9,GPS,51.218060,0.440107,
1479,1654595974,20220607-095934,STD_v2_bcddc2cfcb68,,9,GPS,51.218058,0.440107,
1480,1654595999,20220607-095959,STD_v2_bcddc2cfcb68,,9,GPS,51.218058,0.440107,
1481,1654596013,20220607-100013,STD_v2_bcddc2cfcb68,,9,GPS,51.218065,0.440059,
1482,1654596052,20220607-100052,STD_v2_bcddc2cfcb68,,9,GPS,51.218070,0.440051,
1483,1654596252,20220607-100412,STD_v2_bcddc2cfcb68,,9,GPS,51.218032,0.440064,
1484,1654596325,20220607-100525,STD_v2_bcddc2cfcb68,,9,GPS,51.218033,0.440287,
1485,1654596353,20220607-100553,STD_v2_bcddc2cfcb68,,9,GPS,51.218022,0.440300,
1486,1654596372,20220607-100612,STD_v2_bcddc2cfcb68,,9,GPS,51.218022,0.440300,
1487,1654596401,20220607-100641,STD_v2_bcddc2cfcb68,unknown,9,CALLED,51.218022,0.440300,
1488,1654596439,20220607-100719,STD_v2_bcddc2cfcb68,,9,GPS,51.218014,0.440316,
